modality,vocal_channel,emotion,intensity,statement,repetition,actor,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,mfcc_21_mean,mfcc_21_std,mfcc_22_mean,mfcc_22_std,mfcc_23_mean,mfcc_23_std,mfcc_24_mean,mfcc_24_std,mfcc_25_mean,mfcc_25_std,mfcc_26_mean,mfcc_26_std,mfcc_27_mean,mfcc_27_std,mfcc_28_mean,mfcc_28_std,mfcc_29_mean,mfcc_29_std,mfcc_30_mean,mfcc_30_std,mfcc_31_mean,mfcc_31_std,mfcc_32_mean,mfcc_32_std,mfcc_33_mean,mfcc_33_std,mfcc_34_mean,mfcc_34_std,mfcc_35_mean,mfcc_35_std,mfcc_36_mean,mfcc_36_std,mfcc_37_mean,mfcc_37_std,mfcc_38_mean,mfcc_38_std,mfcc_39_mean,mfcc_39_std,mfcc_40_mean,mfcc_40_std,mel_spectogram_mean,mel_spectogram_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_mean,rms_std,pitch_mean,pitch_std,file_path,emotion_label,intensity_label,statement_label,gender
3,1,8,1,1,1,19,-695.03546,161.28185,89.54068,74.756516,9.15577,28.439499,22.483864,26.80761,5.0720544,18.806564,14.25665,17.364147,0.13466077,17.267439,7.839978,12.711755,-6.6763744,15.013081,-4.2083144,15.180308,-4.5125055,10.606702,-3.7135508,10.132496,2.562438,9.802602,-4.249038,11.135796,-1.3720124,7.3744183,2.0106738,6.8135133,-0.9911129,8.293451,-1.1930821,8.971297,2.510768,7.5016646,1.5276151,6.4161177,-1.7611337,7.3050914,-0.99057937,6.9568644,2.138833,5.1678514,1.3933009,5.1055384,-0.7047351,5.207387,0.2500466,5.452206,-1.3367099,6.576991,0.32549772,4.65748,-1.5471764,5.7648726,0.013354701,5.304472,0.5755133,4.097967,0.094880454,4.892016,0.73384595,4.618749,1.4323318,4.2137623,1.8009366,3.8562665,1.6967266,4.3559675,0.5072751,6.045192,2.2439327,4.479555,0.102723606,4.867097,-0.4059888,4.993621,0.004858064,0.047961812,5524.73697403408,3596.0318416670575,5469.0656322329005,2172.9687443977864,11305.154914529914,7563.209386276411,0.05381944444444445,0.05987643018917222,0.003054395,0.004180574,618.9988316012708,785.8520081765323,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-01-19.wav,surprised,normal,kids_talking,male
3,1,8,1,2,1,19,-697.3357,161.45557,94.45922,87.58816,2.96194,36.18165,30.520607,26.920683,6.5406036,19.772642,10.638836,17.007189,-2.7036412,20.480768,8.679976,11.24574,-4.8072352,16.862844,-5.0897512,13.78914,1.4945502,9.871128,1.6448169,11.800088,2.9423745,8.907736,-3.4882302,10.820306,-2.750845,8.769463,4.492707,7.044306,-3.4502287,8.234094,-4.265034,10.353315,3.885724,5.92218,-0.15656525,6.9351945,-6.0169587,8.21746,-1.9330705,6.8121085,1.6634902,5.5371943,1.4492835,5.153894,-2.1658561,6.096579,-1.8097049,5.277735,-2.4805927,5.7155848,0.2550311,4.6756105,-2.3063235,4.740042,-1.9633896,5.7764072,0.717035,3.6357887,0.9451957,4.6004353,-1.595046,4.986745,1.3791159,4.00464,0.6027281,4.0005126,-0.87435067,4.30868,-0.42078444,4.0834894,0.17427911,3.3539379,-0.48187616,3.9324203,1.2570987,3.8515131,0.0030736155,0.024564948,5149.790101119284,3523.4989053861855,5014.124284441787,2121.2408822931397,10297.15909090909,7164.2421677752745,0.05734197443181818,0.061572742558976226,0.0027081047,0.0031874934,730.847250856368,813.9863560332811,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-01-19.wav,surprised,normal,dogs_sitting,male
3,1,8,2,2,1,19,-635.995,154.88474,83.34726,73.930176,3.4976068,29.804749,19.47724,24.858646,4.0697722,20.703554,10.226214,18.564194,-4.1053867,25.791813,5.37065,10.913992,-5.148525,18.052525,-3.5015786,13.645935,0.2653396,12.144977,-1.136248,11.015754,2.6569967,10.171049,-4.266832,12.046471,-1.971283,10.657339,5.130547,9.367659,0.02631042,8.373381,0.61761683,11.674479,5.065278,7.250162,0.06489312,8.395072,-1.7389315,8.6757555,1.47039,6.113837,1.1650774,6.7295732,0.38230133,5.0637355,-0.056642633,5.210679,-1.3822641,6.195052,-1.9202896,6.26728,-0.12260362,5.7287354,-1.8615726,6.027635,-0.5781104,4.792816,-0.4322056,5.437939,0.31546268,4.748991,-0.12384681,4.1412635,0.23707455,5.1630764,1.3711529,4.156341,0.88572615,5.249405,1.4868258,4.78213,1.5490084,4.5274014,0.48500347,4.0676785,1.7410463,4.5507555,0.01515117,0.18055551,4645.8626149318325,3055.2790358806756,5061.783119267672,2098.830237280356,9740.902549342105,6966.487079027497,0.049684223375822366,0.049058603105052744,0.0051904824,0.007517753,827.8880384749108,857.8260651607471,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-02-01-19.wav,surprised,strong,dogs_sitting,male
3,1,8,2,1,2,19,-599.5573,161.96239,73.550186,71.58697,-5.173158,31.012117,16.511961,27.729322,1.6631582,22.835274,12.70854,17.521534,-5.0711846,22.322235,2.7706096,11.706238,-12.564417,18.566442,-7.2925134,15.736407,-6.361124,10.765657,-3.471531,11.32491,2.4735992,8.831381,-5.2590055,10.688162,-4.5202646,9.473078,4.1400404,9.347128,-0.17389196,8.5377445,-1.3441616,11.288561,1.7004445,7.878941,-0.84410626,7.232972,-5.9897304,9.639439,-2.213625,7.929166,0.36678085,6.305548,-2.1221485,7.4627914,-4.0673738,7.204883,-0.057116278,5.654517,-2.9743242,6.219369,-1.3439829,6.4208703,-1.5547559,5.883251,-2.2637212,6.6267653,-1.2943141,5.7244973,-0.87556756,5.4665303,-0.7888042,5.5058393,0.23591505,5.3472457,0.55593103,5.277057,-0.44691193,5.6877847,-1.2762905,6.4291806,0.55031705,5.4615912,-0.37710488,5.36286,0.30892467,5.1372366,0.019710185,0.24484758,5597.7988944828085,3461.9391745964303,5193.438909377871,1899.583775880894,10918.965517241379,6892.338414456506,0.06424209770114943,0.0626816084137554,0.0063276454,0.008761927,578.4306016804269,678.076567522346,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-02-19.wav,surprised,strong,kids_talking,male
3,1,8,1,1,2,19,-686.7554,143.8249,94.88566,81.13896,7.0290775,23.431292,12.993558,23.696795,0.7228397,20.70236,7.5407157,20.506302,-0.9097409,19.041613,4.607909,12.31942,-8.476825,17.143677,-5.370916,12.66966,-2.0541496,8.471139,-6.5220566,11.670418,2.9095173,9.323714,-2.0139565,12.479702,-2.3278844,10.587235,3.253717,6.8829103,-2.1431406,7.245186,-5.540835,10.973639,1.5197179,6.774501,0.71443224,6.8730683,-4.1626678,8.801558,-1.1765056,8.116741,2.3347492,5.797588,1.8058661,5.3308887,-0.28570908,6.732954,-1.7546794,6.116186,-3.2314088,7.9147243,-0.73328435,4.892037,-1.0734278,5.68664,-2.1160305,5.484934,-0.8021264,4.709523,-0.15758562,3.925729,-1.9149584,5.6724753,0.3255635,4.5517206,1.6914691,4.7163563,-1.8079808,5.9796567,-0.04586475,4.677516,0.64449024,3.9324422,-1.0264615,4.9929414,-0.90432024,4.5573893,0.004515785,0.048227984,5309.717331826407,3612.543806903663,5207.732419946539,2187.5229780040904,10763.671875,7518.238320452937,0.04612640013177711,0.039351938807045496,0.0029479351,0.003925726,424.83459279809307,603.1093045749669,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-02-19.wav,surprised,normal,kids_talking,male
3,1,2,1,1,2,21,-641.7172,136.04836,90.89462,81.8203,10.229212,22.55756,13.374674,26.047009,8.747333,15.528294,15.625737,17.548418,-7.469733,18.51026,2.661899,10.393779,-0.3337903,12.813259,-6.5001807,11.737838,-2.6911926,9.84836,-0.2518166,9.715863,1.5852491,9.703824,-0.88797873,10.5384035,-2.5590842,7.64578,3.1587281,6.718267,2.4574978,5.3553715,-0.99478894,5.819592,-0.33731893,6.1577234,-2.6348343,7.2526875,0.71426976,5.6969333,-0.050783705,5.2784305,0.39993644,6.3990355,-0.7331927,4.9041243,-2.969265,5.989631,-0.6551522,5.341155,-1.2659626,4.7226396,-1.869067,5.008665,-3.5810606,5.567848,-0.6048174,5.212546,-0.95876676,4.59607,-1.719061,5.9507303,-0.9596852,5.748752,-1.4680172,4.5667825,0.20230977,4.5897903,-0.0043331105,4.3236685,0.19640517,3.739114,-0.5971763,3.4969597,-2.2319865,3.681322,-1.3323978,3.425501,0.010541356,0.13753608,5492.920702488421,3811.0230635491866,5068.960333643018,2017.054342315388,10422.456781914894,7439.399932610169,0.06445572224069149,0.05533711437808826,0.0041789645,0.0061997217,521.5382512606002,635.4067813179839,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,calm,normal,kids_talking,male
3,1,1,1,2,2,21,-648.77716,152.13794,81.550735,87.918526,8.514516,20.754923,12.44976,26.19845,7.86003,13.172214,14.682076,16.35,-3.1039953,16.794113,4.0233374,8.919312,-1.457473,13.266637,-6.314276,12.807467,-4.5384803,10.267588,0.26184112,8.385348,1.1791818,8.859522,-1.5085866,8.456123,-1.7476536,6.6314945,1.0056508,4.8777237,1.3191614,5.3890386,0.047211025,5.617692,-0.71465933,5.922476,-2.3931885,5.846622,-0.8121483,4.9491043,-0.09553517,5.347212,-0.27478048,5.1846747,-0.5207087,5.0415254,-3.0561187,5.241996,-1.236426,3.7647157,-1.1538087,3.7544336,-1.2095823,4.3381767,-4.0069456,5.327659,-2.0821779,4.479268,-1.3598508,4.123662,-1.3648903,4.7793517,-1.0837797,3.8071299,-1.9000431,5.186675,-0.6013192,3.6133852,0.3250747,2.8147876,-0.6120037,3.4413605,-1.4359908,3.7376392,-2.0809884,3.6276894,-1.7430924,3.3955705,0.0149077475,0.17463015,5995.525387828235,3862.4556052557646,5418.3473626493505,2205.1626765649926,11805.842391304348,7700.657955237969,0.054737035778985504,0.04650076002031735,0.004926683,0.0075307135,550.7725385142191,738.1445030424451,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-02-21.wav,neutral,normal,dogs_sitting,male
3,1,1,1,1,1,21,-625.9124,146.27225,77.416275,82.23716,10.293317,21.374838,11.364498,24.082966,7.8737054,13.464067,13.188769,18.252232,-8.483958,21.512438,4.9011307,8.56385,0.79378456,11.36836,-4.9484944,11.330992,-4.8511214,12.2814455,-0.7333062,9.314762,1.7137854,7.575061,-2.578786,11.545941,-2.1764126,7.345013,1.0559531,4.1461325,1.3731395,4.5149126,-0.47031996,5.49735,-1.0426879,6.54306,-1.8313065,6.3074164,-0.5516855,4.7459493,-0.36919013,4.7811885,0.22289303,5.140622,0.056951035,5.028739,-2.0168185,5.0789037,-0.3724243,4.589123,-0.89859605,3.7697442,-1.8813789,4.579733,-3.7140198,5.3624897,-1.4139891,4.1395774,-1.2078125,3.9076831,-1.943626,4.690434,-2.1377187,4.794005,-1.5324382,4.324676,-0.22533782,4.0534487,-1.1648434,3.499022,-0.26870322,3.0216062,-0.67546034,3.223688,-1.1678648,3.4102619,-1.1121576,3.4174974,0.018794447,0.2397243,5957.972716496817,3676.399181883087,5562.090546904384,2141.9796535162136,11896.2890625,7593.241404389142,0.058055284288194446,0.04183827028695214,0.005303217,0.008573895,694.4164560194542,809.7618315244187,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-01-21.wav,neutral,normal,kids_talking,male
3,1,1,1,2,1,21,-639.174,161.81624,82.665886,90.51125,8.424591,23.522362,13.437809,25.672045,7.239353,10.732928,13.008188,15.563774,-5.730598,17.986605,5.096093,8.665526,-0.6625722,13.54124,-6.499319,12.209896,-5.6319113,11.115671,-0.7061516,8.409455,1.1822314,8.025167,-0.93070287,8.657228,-3.3107839,7.716885,-0.3190969,5.00629,0.5220679,5.620472,0.26738027,5.469149,-0.39739195,6.131165,-1.0793909,6.172857,0.8157486,5.222746,-0.24467371,5.5303106,0.17887473,4.596179,-0.76388186,5.7091913,-3.2287862,5.8846235,-0.619854,3.713344,-0.79887897,4.019383,-1.3964791,4.6211495,-4.190745,6.2342024,-1.6560806,4.251426,-0.87021506,3.7522106,-0.6989322,3.9970798,-1.853763,4.1397276,-1.6075188,4.6903596,-0.2352597,4.2838526,0.09991221,3.2900696,-0.057988137,3.03642,-0.5498303,3.254281,-1.6608253,3.6310244,-1.092324,3.7830675,0.021430936,0.20866214,6093.838223766556,3939.0987957262887,5383.962137439207,2219.148852747185,11933.362610946746,7710.09467697261,0.05556149454511834,0.04756201388727894,0.006163119,0.008990805,534.9077239088092,704.6906076417699,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-01-21.wav,neutral,normal,dogs_sitting,male
3,1,2,1,1,1,21,-664.46844,136.01433,86.81846,76.22271,14.738372,23.658297,16.534563,26.424736,8.812849,15.365322,16.622522,18.355019,-4.91224,18.574413,6.0436244,11.653581,-1.5783952,13.189915,-4.0492225,10.968989,-2.1370888,8.630752,0.091702186,9.480891,3.0136397,9.210304,0.5266933,9.784579,-1.3199064,7.9186125,2.5076728,7.0850806,2.5863242,6.266598,0.28022423,7.21743,-0.120107725,6.647087,-2.882294,6.9214005,0.34996963,5.6265893,-0.5051013,5.6533713,0.26211393,5.4876122,-0.75481313,4.875658,-3.161643,5.0916767,-0.38676715,4.4373064,-0.20744331,3.8304355,-1.7739277,5.259495,-4.0648885,5.7947183,-0.5569976,4.466605,-1.1272752,4.0512075,-1.1665044,4.999347,-0.9305401,5.1695266,-1.3225119,4.0902715,-0.0038845495,4.192814,-0.17190436,4.150246,0.49595082,3.8102572,-0.7190724,3.5345466,-1.8423408,3.948419,-1.2232075,3.2748234,0.007592718,0.10082848,5513.742569287683,3642.390475050278,5378.062752673951,1965.2390734128835,11060.026385224275,7373.205559423723,0.055276271850263854,0.04534026154239113,0.003458101,0.005296332,591.766883415067,706.5168455095666,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,calm,normal,kids_talking,male
3,1,1,1,1,2,21,-636.8203,138.91212,82.71262,83.20912,14.480187,23.624851,15.6943035,24.279686,10.175739,13.189214,12.973735,16.376303,-5.750061,20.197746,6.175653,9.087447,0.86277217,11.686226,-5.633538,12.378828,-3.6741252,10.728741,-0.057745475,8.576257,2.37004,7.900218,-1.5384127,11.662721,-1.2424192,7.328674,2.093215,4.8453274,2.2218645,5.291729,0.47174063,5.9347916,0.04468796,6.0543666,-0.5830198,6.0815916,-0.11637731,5.4172597,0.4365048,5.326818,1.2378145,5.2579923,-0.05363755,5.278414,-1.7718261,5.128578,-0.30229342,4.3229194,-0.5110706,4.2433124,-1.1225697,4.298336,-2.7332363,5.71837,-1.4175011,4.4621572,-0.8448249,3.810765,-1.4493852,4.6269455,-1.6368005,4.982211,-1.1699479,4.4675875,-0.4071855,3.7988534,0.52649045,3.6829011,0.44492847,3.3147538,-0.5453033,3.6241155,-0.8997937,2.96128,-1.065791,3.0968459,0.018194385,0.25080806,5552.3140607194,3547.717067681502,5438.447157224127,2243.825080308929,11334.638907506702,7575.93421749482,0.06004550309986595,0.046188410607377044,0.005130753,0.008354144,786.199031928704,868.5036557382691,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-02-21.wav,neutral,normal,kids_talking,male
3,1,3,2,1,1,21,-506.64594,150.8408,74.190414,83.365326,-10.375495,24.48133,2.9197772,26.128975,8.257594,18.75645,8.889101,15.927027,-12.12696,21.179054,-2.5246036,11.259575,-1.5995095,14.185275,-6.974896,12.1563425,-10.457637,15.497303,-1.3787518,9.483349,-0.28853446,8.380826,-8.159739,13.064059,-4.676932,9.179774,0.86044663,5.8006277,-4.313129,8.304334,-3.2992337,7.6877837,-2.2017853,6.0461106,-3.9364004,6.613893,-3.220018,6.142948,-3.9070468,7.112832,-1.9499764,4.346677,-3.5333726,6.2276444,-5.574506,7.0598874,-2.5112774,5.173164,-2.1019957,6.3376913,-2.7090476,5.935076,-5.6320624,6.604515,-3.000436,6.8637815,-1.8570597,4.213133,-4.030419,6.114934,-3.0835686,5.3302746,-1.8835182,6.2218037,-0.5987836,5.935125,0.014727381,7.5396347,-0.7358153,7.2441607,-0.19317153,4.869392,-0.5788572,6.2396636,0.032709673,6.282192,0.16862878,2.3919375,5349.405282375972,3349.58393748046,4986.289569288399,2125.928335542558,10823.988970588236,6858.948240335833,0.06587967218137254,0.042461526936054775,0.017906182,0.024912413,408.0794468784063,558.8094890240703,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,happy,strong,kids_talking,male
3,1,3,1,1,2,21,-600.9882,153.60733,81.75661,85.122345,0.18038675,21.913124,7.995958,26.964928,10.266257,14.110802,15.838974,19.64847,-8.378905,19.797216,1.3350806,11.319924,-0.21069387,11.019982,-5.318373,11.995556,-5.9303083,13.075881,1.0952423,9.248878,1.5488175,9.268829,-4.286306,11.236699,-2.5337284,7.151824,2.2045817,5.246104,0.006487849,7.0334606,-1.1000749,6.3498397,-1.9988853,6.484888,-2.6246762,7.3222194,-2.0689034,6.3775806,-1.6512892,5.539748,-0.8070773,5.2959704,-1.3240669,5.680894,-3.6141887,5.81553,-1.3645879,5.2620554,-0.9897433,3.5121148,-1.6516613,4.7384033,-3.6438494,5.8805256,-1.6917523,4.4960227,-1.2294929,4.1482205,-2.321893,5.660472,-1.5220474,4.2535896,-0.7469527,3.9709299,-0.6194289,3.9947507,-0.28261402,4.093529,-0.6557786,3.863891,-1.6315607,4.120464,-1.5894638,4.3879004,-1.0520431,3.0235884,0.035606258,0.42189813,5604.867640455179,3686.966450543924,5235.297876784078,2147.445152199935,11031.972163865546,7484.336417216464,0.060300682773109245,0.04725611181376645,0.0076030097,0.011769875,566.7842368922868,654.2247266692538,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,happy,normal,kids_talking,male
3,1,2,2,1,2,21,-628.7844,121.75493,91.57647,74.690865,2.6896033,29.261074,14.668294,27.991943,11.216597,16.00691,14.878981,17.569487,-6.612028,17.610153,4.697083,12.371235,-4.2119646,14.468617,-7.289064,10.92127,-3.0641985,9.379982,0.03147028,10.155917,3.0983493,11.468952,-1.7948159,10.216597,-2.808777,8.452762,2.2155576,7.721961,1.5329067,6.3407283,-0.6015549,5.8940063,-0.95166457,6.1925297,-2.2460496,5.810991,-0.6498096,5.958729,-0.30347705,6.124041,0.9744333,5.542668,-0.36196962,5.343591,-2.6863282,6.2513986,-1.0676658,4.598302,-0.40385598,4.6440263,-2.1973825,5.0527096,-4.74929,5.7068696,-0.7596334,5.019723,-2.0899568,4.5360303,-2.7660363,5.2954683,-1.0010124,6.0020394,-1.6684474,3.9756157,0.26563635,3.8321,0.61084706,4.0833597,0.14318992,3.7259955,-1.122763,3.6786299,-1.6126227,3.4298825,-1.1551876,3.5975528,0.007520783,0.10591925,5101.0244080745715,3667.394738044753,4789.52550608349,1751.015432529093,9511.85825892857,6964.31960632126,0.06832449776785714,0.06959317115221421,0.0036383646,0.0051560737,531.0389507071857,606.02704011277,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,calm,strong,kids_talking,male
3,1,3,1,2,1,21,-575.9889,154.95511,82.357635,86.82223,-3.4429278,26.231058,7.4506106,30.04828,11.775027,16.739666,12.833207,15.176912,-9.18045,21.44241,0.90277106,9.992866,-4.400044,14.221473,-7.9579706,13.902608,-6.9856586,13.075098,0.7236931,8.853689,-1.5437622,10.093055,-5.1620927,10.302656,-3.2631621,7.8351965,1.8963195,6.821331,-0.34958428,7.2938204,-1.6147093,6.056634,-1.9087317,6.3272934,-4.4313374,7.510845,-2.0886865,5.596275,-1.1798002,6.550947,0.2911485,4.8533034,-3.0501695,5.167502,-4.050186,5.26926,-2.089089,5.019765,-1.2845007,3.8204305,-1.1134517,4.6615453,-5.2707057,7.257429,-0.45794764,4.753926,-1.0576721,3.924236,-2.0585318,5.896046,-1.0119121,4.6746755,-1.7200458,4.30929,-0.23974375,3.9467206,0.4933617,4.196126,-0.9241564,4.0492244,-1.2386626,3.6306806,-1.5200526,4.01256,-0.9410838,3.2489495,0.05233354,0.5821189,5425.593047536574,3577.221668209472,5013.079296501668,2142.607309949451,10607.960668103447,7242.86325561812,0.06430158943965517,0.05249355919456295,0.009732021,0.014219165,464.91414761927814,533.4080052557482,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,happy,normal,dogs_sitting,male
3,1,2,2,2,2,21,-641.4544,145.51695,94.33523,77.669876,2.2067266,28.068539,15.261353,29.446733,8.908536,15.06281,19.352638,17.309307,-7.359503,16.74004,5.7029085,12.85489,-6.643128,13.986795,-6.1280556,14.093696,-2.6215684,9.448203,-0.33734643,8.418787,0.7181019,11.627377,-1.9604052,9.498705,-1.6827811,8.621679,2.444027,7.140219,2.2093198,6.5113945,0.8203111,6.196635,0.12023512,6.3810377,-2.455222,6.7326837,0.49711907,6.923174,-0.65899,6.2064295,0.87940216,5.677832,-1.2177731,5.080033,-4.3162045,5.894706,0.692924,5.5479198,-0.15185346,4.1170926,-0.96429574,5.092731,-5.1803284,6.1511307,0.16835526,5.280382,-2.401972,4.5655537,-2.324094,6.0045843,-0.3771856,5.794865,-2.8529735,4.81277,0.15013319,4.672098,0.9928093,5.4432325,0.696758,5.5435915,-0.33182457,4.08197,-3.373464,4.1669064,-0.5967914,3.2768843,0.007986959,0.07571046,5453.625434460984,3752.6715089582995,4927.641069279488,1768.9116939973967,9982.301441018766,6933.45997744425,0.09034119470509383,0.10548804139535319,0.0040845927,0.0053012767,609.5364202733273,664.7813277439005,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-02-21.wav,calm,strong,dogs_sitting,male
3,1,2,2,2,1,21,-621.4217,137.53201,85.623146,80.763016,7.1625423,22.572987,14.328388,28.725266,10.574206,15.766018,19.92952,15.9393635,-9.537478,18.401503,6.5271907,13.177103,-2.902398,12.157571,-7.529663,13.639382,-3.391246,9.359239,0.4284322,9.992678,2.778315,11.258586,-2.1442716,9.727838,-1.1914101,8.811815,3.0571346,7.0072384,2.8640854,6.624105,0.2327308,5.8814244,0.073945425,7.1868906,-2.1981242,6.5418077,0.39764625,6.057738,0.6114632,6.117036,0.52390593,6.1146226,-0.86749613,5.2808247,-4.2916007,6.57488,-0.07561343,4.5486093,-0.34700218,4.8248167,-1.3932983,5.5762258,-4.9689646,6.4422684,-1.2326453,5.0515823,-1.8499782,4.6873713,-2.0902073,5.907256,-1.1859907,5.2453885,-1.7034217,4.944718,0.31616396,4.9208264,0.35937068,4.3918653,0.8603838,4.7066607,-0.58709705,3.5179718,-2.7432644,3.9456205,-0.7712506,3.3498912,0.012810658,0.16987438,5536.463109922626,3494.7520429467872,4967.603216256863,1800.879594843918,10267.135148195875,6524.697324258924,0.12229054244523196,0.12766656771792317,0.0046980763,0.0068600043,661.7797636774101,696.5621463497023,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,calm,strong,dogs_sitting,male
3,1,2,1,2,2,21,-665.7127,150.06055,94.798676,76.05586,13.105617,22.17957,21.403505,30.298157,11.991526,15.335724,20.901585,14.098841,-2.2884166,19.474289,5.27722,10.79576,-1.9985656,13.410315,-3.7327478,12.102248,0.031228589,9.45477,1.5975351,10.733577,2.7973578,11.353639,-0.009266319,9.302829,-1.5457572,8.273123,4.33661,6.685172,2.800252,7.3576775,1.4135154,5.883032,0.65876013,7.000057,-1.538748,6.608466,0.13228028,6.1028323,0.13433315,6.443779,1.319609,6.2479043,0.12769957,5.9157643,-3.3900795,5.8433037,-0.7206553,5.3031335,-0.2167763,4.823699,-1.7063533,5.4875345,-4.2000585,6.285605,-0.61428756,4.7028184,-1.8493695,5.1665096,-0.4067827,5.1992764,0.15450832,6.2317266,-1.1919881,5.016202,0.27986193,4.3886223,0.7168852,4.331007,0.059518225,4.3419175,-0.2990692,4.174251,-1.2419838,4.0050454,-0.6583747,3.9237847,0.008574343,0.08532417,5104.470227326613,3293.6660886115633,5263.488475663268,2084.2474369956835,10410.238056282722,7228.502789106675,0.057955916639397906,0.0464228122580652,0.0040695793,0.0056267246,812.2410302156063,823.9667918546028,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-02-21.wav,calm,normal,dogs_sitting,male
3,1,3,1,2,2,21,-606.38983,159.82857,82.72842,87.69059,-0.968339,23.671246,8.95646,30.356485,6.7520957,15.982936,12.67962,14.565095,-6.422138,20.072277,0.82861614,9.398115,-5.3387685,14.669944,-6.827598,11.4920225,-4.832495,13.019323,-0.48107877,10.420813,-0.046347216,10.355388,-4.372618,10.503258,-2.975577,7.275353,1.0305246,6.093924,-1.1090066,7.988752,-1.028064,6.2635794,-2.5421896,6.585579,-4.357436,8.277481,-2.429368,5.9486446,-1.9545691,5.445351,-1.5354804,5.628836,-3.653814,6.286778,-4.7927966,6.087657,-2.0183904,5.0071745,-1.8027636,3.89036,-1.7477729,3.917294,-5.2928543,6.342903,-1.4277266,4.8877373,-1.2481312,4.0026526,-1.6339576,4.8268127,-1.6059772,4.720639,-1.62751,3.6106174,-1.3058933,3.906116,-0.32330862,3.6912093,-0.9699442,4.1338773,-2.0936182,3.5491397,-2.3027499,4.2627115,-1.2981539,3.3160145,0.03638237,0.3576933,5511.372141595679,3635.9435036800405,5049.001364888313,2138.183213697645,10622.4609375,7376.500771621191,0.05916476779513889,0.05012338212928727,0.008312011,0.011852257,489.9945245675649,629.7068596839248,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,happy,normal,dogs_sitting,male
